CDIVLS,URBRURS,WKTIME,MILEBIN,AVGDIST,NRAW,NWTD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
WNC,URB,WEEKEND,20-30,23.7897651515,132.0,111208088.147,656210.840822,366541.84828,57344.2162538,350057.002209,904179.273193,2484536.31319,3999202.07998,5370496.90474,4073874.50386,7228625.26009,5770599.63088,6357550.56126,8149253.66466,6165336.30453,7155778.1194,8566683.72909,8311302.028,7751537.95844,7832139.19704,5694056.70259,4215633.47225,4422184.23148,2894855.5042,2430108.80059
WNC,URB,WEEKEND,30-50,39.1376,105.0,61017448.6197,119266.621425,335813.870424,159098.458051,23198.0041495,878704.452518,1590511.13563,2157204.8012,1968560.39411,3135362.01113,2365721.4021,2892154.90927,4134560.86796,4788748.35261,4136337.35371,4748354.96985,5827947.9097,3940847.08047,4195260.14055,4555660.19846,2141856.31807,2184648.38401,1676245.65491,2277003.01841,784382.310947
WNC,URB,WEEKEND,50-100,72.0390714286,112.0,76438035.7329,304643.943848,330466.471891,0.0,0.0,2613297.28148,1261655.25258,1851582.03552,1882554.03069,3945290.9055,6545701.38394,5750260.87094,4577764.97427,5156934.80204,4535149.1122,2830003.2892,5575686.76699,6488778.97021,6041673.61097,5902536.09962,4423075.10602,2983663.31299,1907061.53972,1144398.46329,385857.508996
WNC,URB,WEEKEND,100-300,147.672268041,97.0,51912687.4973,195319.764304,91781.7917097,0.0,253556.693923,687286.966683,1447219.70547,1793129.05242,4168385.74598,2633340.29923,3183928.99397,5522531.33139,3620536.99959,2543249.39492,3914123.14112,2428541.25629,4282261.23114,2210321.58598,3235960.41376,3602197.96836,3300581.31083,1891360.65618,508633.171579,390874.278066,7565.74444777
WSC-NL,RUR,WEEKDAY,0-2,0.898637681159,276.0,382876266.58,238942.000384,1701.39284959,10557.8681832,308554.230462,818641.636716,3175234.75564,10023178.1461,24947242.6168,23066805.228,23875155.9442,27258760.4812,38374088.6832,43018563.2391,31428344.6648,25724072.2344,33685543.1289,34022702.161,23606045.2233,16925651.7876,9955067.28184,7368506.2303,2895752.70798,1386388.17117,760766.765813
WSC-NL,RUR,WEEKDAY,2-5,3.40273611111,288.0,218147848.767,128385.167076,195848.324659,114448.962143,51867.0758428,732465.839569,1775479.58191,7283048.45232,19877100.9544,11255397.0826,15593569.2151,13960018.307,15381023.2057,16956735.4363,14314653.3747,17136584.3301,20342966.0196,18720609.46,17457445.2337,12506066.0843,6183061.05748,4402793.30038,2102146.17966,1203931.24408,472204.878311
WSC-NL,RUR,WEEKDAY,5-10,7.38580564263,319.0,337274727.464,380967.849656,334171.209571,93221.5277429,50572.3344198,2356646.92266,5845606.74098,15431323.351,37308434.4914,21047491.1683,21465414.342,18881452.2922,23110417.6607,21724793.8542,20245135.0384,22653949.583,27616216.8272,34128522.4961,26365073.5651,15303034.096,10744834.3655,5354914.85389,4550440.87426,1507664.6517,774427.368165
WSC-NL,RUR,WEEKDAY,10-20,14.5133216561,314.0,421346665.598,1658875.68842,161593.579284,369666.636861,317612.632686,4818998.03279,15942424.1876,28363355.3863,42785564.9088,27067435.5746,20998534.7916,22511726.3665,22270659.3397,22024759.5247,21629066.3933,30967218.6235,37879768.7792,40315015.2607,35966031.5314,15847774.2097,10032702.434,8827147.75318,4974220.064,3138642.01696,2477871.8824
WSC-NL,RUR,WEEKDAY,20-30,24.0198225806,124.0,128818897.953,833315.878794,89309.0633012,340823.718394,310143.179875,2580520.96845,6117739.62378,12438515.8238,11470226.5349,6783987.82731,6525404.91063,6317936.02154,5542585.75162,6445963.61732,8088173.2802,7437870.04087,12117246.2819,13230867.8207,11384835.5698,3666532.28456,2150227.50374,1426054.04038,1227488.93207,811306.906103,1481822.373
WSC-NL,RUR,WEEKDAY,30-50,38.2144468085,47.0,48409469.2911,42888.3179506,13531.0488452,23956.291475,412793.455674,1657102.41544,4214476.83624,5199451.98106,3920001.53285,2577780.75609,2513424.45197,1770394.41506,1967205.94783,1996361.56039,2835829.08687,3010228.8489,3295731.92444,5668465.05662,3185580.02607,1423695.59044,780321.324342,648685.96449,782347.213021,391887.24265,77328.0023732
WSC-NL,RUR,WEEKDAY,50-100,68.1459565217,23.0,62803713.4274,46860.9970161,135556.385466,80592.6647819,116649.185282,2266319.57898,2982462.89236,5773478.31099,3080188.90511,3360113.45158,4026674.37191,2172330.68848,5907237.30321,3070711.74195,3572026.16483,4242166.28714,5599509.44614,8060749.41555,4175128.17507,2103667.63573,934012.456047,252240.167069,239403.359779,365733.435491,239900.407447
WSC-NL,RUR,WEEKDAY,100-300,160.685285714,7.0,2607656.88978,0.0,93459.123259,0.0,6718.54478984,94029.4424058,75857.0448344,218645.648634,153635.414164,172127.707842,235391.141357,137589.105547,201015.196421,279240.865369,279294.339551,179479.693123,166488.759508,70193.3518783,170066.957284,44382.0708485,6416.70611034,14753.0106441,4447.11964369,4425.64656463,0.0
WSC-NL,RUR,WEEKEND,0-2,0.913678571429,56.0,76355830.5769,7343.6572239,197695.932218,977.218512731,0.0,174498.211976,434707.234446,781779.907869,1913236.18801,4043316.33511,6649233.11948,6906193.89314,8306844.23356,6905585.16951,6707547.29098,6301408.63829,5073903.34892,3844068.01098,3633482.75887,5459211.92167,4228994.00323,2249279.16475,1084302.12782,884672.410987,567549.79932
WSC-NL,RUR,WEEKEND,2-5,3.50686206897,87.0,177885050.837,1139630.47369,251999.23038,0.0,241834.233336,354448.848245,646341.755161,3474813.03756,6264693.99524,11831126.0504,14322129.7649,12682870.7043,13188784.9371,16278636.8092,13348280.2298,10739813.9877,11761774.4402,9742044.19926,12971865.6324,13122661.1004,10811623.3043,6229079.75432,5529414.60211,1753721.72547,1197462.02154
WSC-NL,RUR,WEEKEND,5-10,7.05534951456,103.0,142037298.046,524604.938577,199831.843038,12470.7621539,4595.66155642,81785.4547841,1485063.92481,2243593.60848,5044656.20965,9592501.10145,11390700.6766,10238810.4326,13671711.3206,13122233.6452,9747429.27802,8003214.80932,10578841.4568,8097731.00188,9134845.81336,9537210.99833,7482946.1535,4068696.35977,3700343.47325,2094284.71496,1979194.40725
WSC-NL,RUR,WEEKEND,10-20,14.1484794521,73.0,129225157.023,721316.951581,160020.145685,124271.985182,481077.25189,989432.887807,1451838.47067,2192280.45854,4156974.36983,7898802.0218,9347399.20651,10137633.4038,8524052.63825,10764448.3239,10283662.8626,9751836.64528,8536755.66532,7376523.14436,7156844.56488,9318724.15248,5543406.15208,4587140.40336,5576125.87744,3061873.4712,1082715.96852
WSC-NL,RUR,WEEKEND,20-30,24.35816,25.0,88187776.9708,33942.9055694,59078.3067056,13879.8567805,50596.124653,876706.006422,639381.706408,2567768.93151,3266498.16591,3695981.22665,5163740.81114,6649724.09676,7045780.38023,4242302.41209,5416932.61646,6446047.60016,4911770.0398,9522002.95048,6599861.36441,6908454.18234,3334108.41726,5003317.48254,3087723.11531,2001027.52845,651150.742713
WSC-NL,RUR,WEEKEND,30-50,36.1176315789,19.0,32776125.9521,18980.7243004,78382.0916,4810.55688426,0.0,163592.336174,1326236.46333,680393.309108,1316544.70537,2223702.49294,1728563.92521,2848737.46658,2575922.99029,2143273.37104,2497172.10672,2069086.94087,1618816.28487,2293457.73353,1482361.92179,3348762.43267,2502486.23477,970019.805637,446332.429039,302212.243945,136277.385447
WSC-NL,RUR,WEEKEND,50-100,93.8083333333,6.0,16982577.75,328177.92173,14746.9133194,0.0,0.0,118114.709717,133732.407404,296223.407163,1033049.84407,1239906.20977,2007044.21366,1384694.18358,806328.831214,608919.463044,1290198.37292,1023103.27772,1112721.22607,782685.604599,850159.890733,1362174.58719,1235815.15897,343756.922314,775496.576774,220851.571045,14676.4569835
WSC-NL,RUR,WEEKEND,100-300,144.107428571,7.0,26111429.8607,101307.379087,0.0,0.0,126383.436552,52835.0753009,190085.20381,557656.682188,694719.78342,1956933.95624,2188707.16296,2177609.04783,1334875.32031,5265886.11007,793377.308736,2475291.22388,2075007.65182,2513880.01974,744843.199838,519983.165306,1084659.63966,1128857.41005,82999.5081042,11026.2906333,34505.2851756
WSC-NL,URB,WEEKDAY,0-2,1.0707874837,1534.0,1567737940.08,2057123.83076,914209.280594,276861.850553,950578.315813,4837950.00803,15727649.0321,47032381.275,126685128.622,112897131.923,94565470.7631,103891666.942,125263822.265,132305999.051,116341416.6,119086633.395,132097714.5,120422117.53,115904889.798,76775229.4633,48758400.1094,36545964.2908,20882145.316,9491318.33693,4026137.58197
WSC-NL,URB,WEEKDAY,2-5,3.27593122677,1614.0,1522912711.44,2718940.51492,1253403.95335,454102.967349,337772.686182,5307234.63079,22766080.547,57828573.841,129092001.925,102285094.361,90434456.5136,88740120.0574,108771842.749,112061385.02,99853517.1514,116190917.14,116042164.272,136453482.417,121680083.501,79806872.1919,55071239.6755,37989249.753,21376175.3988,12890763.9478,3507236.22511
WSC-NL,URB,WEEKDAY,5-10,7.09290300679,1031.0,971674144.884,3405031.98067,1263959.51448,933442.692461,451860.627611,8082389.13992,21768739.1037,50782798.0595,94314543.1237,68374857.7692,53919897.7557,51177503.7561,53990780.0395,57087620.1848,56102382.2437,65878555.7389,80221765.3693,90759424.8671,82336123.4844,45067480.1762,29690463.6596,23747110.4658,17187051.2479,10514905.7569,4615458.12702
WSC-NL,URB,WEEKDAY,10-20,13.8638482446,883.0,613431481.624,970079.161212,948462.740219,759159.118142,353836.486564,8021333.60438,20058609.2576,52609777.7673,64793612.0204,44286163.2801,28269537.2867,24170554.8512,28694449.333,28116838.1616,30417341.064,39615604.2128,52235542.8236,64149998.8952,49753522.2488,25353208.5751,16928839.3375,12730191.9953,9683974.21985,7664034.1219,2846811.06095
WSC-NL,URB,WEEKDAY,20-30,23.6691494845,194.0,306536583.343,712597.033161,640301.500597,157038.0954,330129.614815,7513275.63496,16829025.3529,30761190.3739,34174111.3709,18402661.3483,9720364.22246,9906343.08656,9899162.51261,11951352.382,11908481.6231,16469029.7074,28719877.059,35357679.1107,26111168.241,11835727.2043,8964590.88162,6286941.84067,4543151.81442,3728304.26623,1614079.06624
WSC-NL,URB,WEEKDAY,30-50,38.4001807229,83.0,113418956.109,409922.497414,744483.949636,85670.4255919,130099.683443,3639485.45613,6952029.64093,10841240.1647,8635497.23668,6780106.89588,4110533.20525,5218440.24141,3855600.95116,4502201.35369,6039016.0303,7460068.20949,9143302.70666,12737769.5877,10142706.8737,4114215.98444,2434039.73092,1812479.72223,1839197.40656,1193917.30417,596930.850995
WSC-NL,URB,WEEKDAY,50-100,66.7931190476,42.0,60478798.5805,184576.089324,87786.3337042,86363.682316,155326.084639,2123216.88798,3709640.08787,4405345.32466,4417867.75884,3885294.06628,3113061.18987,3245660.31427,3748741.05439,3883131.29848,4268476.04966,3436987.37964,4765130.9027,5377690.80548,4227872.55453,1809816.17731,1440410.99927,603749.233346,434858.420829,849155.421866,218640.463227
WSC-NL,URB,WEEKDAY,100-300,175.749441176,34.0,25867250.7777,601.106124966,51559.0360113,0.0,26083.3941547,795968.591575,1193049.31416,1177087.23683,1521849.08799,1536329.21827,2641875.88382,2467210.33355,2400854.23872,2023794.71195,1567281.1924,1740004.2035,1817572.62172,2340927.4384,920809.740672,545793.397454,262827.589161,432039.539882,199215.492448,188816.691429,15700.7174928
WSC-NL,URB,WEEKEND,0-2,1.05659183673,392.0,592821571.955,1425692.13495,1359566.1171,551911.777,201031.423284,969449.962423,2413229.89262,8085120.68244,17409548.3825,32213006.2161,41750694.7064,52456065.3719,50861072.3009,52461271.5427,46503717.8556,39748626.7942,38552850.5962,37722804.5872,37293604.1344,45474935.0042,32305603.4487,22721761.4969,17239485.1147,8632847.86682,4467674.54591
WSC-NL,URB,WEEKEND,2-5,3.30034794521,365.0,421246490.084,1069343.54265,1183851.74352,111657.346926,47531.3183018,1141055.03027,2497406.0046,5306380.26472,11481852.7257,20899845.2052,30241220.1667,34386036.353,36725329.0259,35407108.1667,34383391.3049,30285570.6847,26927573.8783,25052252.784,27278125.1679,33545574.451,23260787.646,15477600.2732,12739674.6289,8158947.6767,3638374.69437
WSC-NL,URB,WEEKEND,5-10,7.09821097046,237.0,308857803.594,1892621.63276,417755.962644,404380.592863,418556.887171,1168309.18572,2544618.15045,4628195.10035,10331568.3762,14801051.5449,21111699.7106,22762778.8727,22992562.065,25322442.4751,22092881.5315,23673894.8117,20277321.3191,20400504.1914,20338727.4664,24055649.6346,17309631.1022,12979030.1517,8954828.37231,6684302.45369,3294492.00296
WSC-NL,URB,WEEKEND,10-20,13.2447880795,151.0,170001551.182,1263238.49219,806562.396372,622741.220894,84554.4092819,1151394.64218,2365322.02013,3974438.76815,5238636.10543,8424761.59377,9160319.69641,10291797.1861,9296922.90554,13687166.2907,10529694.1594,11370479.2813,11199538.6478,13004221.0868,12291680.3779,14095588.5296,9713424.22656,7340656.83309,6037793.21347,5870135.12024,2180483.97868
WSC-NL,URB,WEEKEND,20-30,23.98109375,32.0,47250524.9246,278813.413725,155737.725795,24364.6335849,148733.580295,384171.205496,1055639.44987,1699196.53064,2281837.60807,1730923.64046,3071326.40902,2451834.81015,2701220.80381,3462486.58542,2619552.06298,3040374.83262,3639845.89437,3531338.32416,3293503.58964,3327749.75731,2419312.95314,1791154.74218,1878914.83194,1229977.46327,1032514.07667
WSC-NL,URB,WEEKEND,30-50,40.0117333333,15.0,6491004.177,12687.520625,35723.703382,16924.8105112,2467.79151274,93476.1187278,169197.740293,229482.315174,209414.422103,333538.166066,251664.201798,307665.922146,439832.416319,509424.537777,440021.397941,505127.510907,619974.04154,419225.245219,446289.573096,484628.742206,227849.55159,232401.749118,178318.133482,242226.386679,83442.1787849
WSC-NL,URB,WEEKEND,50-100,72.6236363636,11.0,14744143.4663,58762.813188,63743.7242551,0.0,0.0,504079.280279,243360.859168,357151.919323,363126.111829,761007.71781,1262601.26084,1109168.62838,883005.729916,994721.879475,874785.550286,545879.732596,1075495.00491,1251621.48845,1165379.2728,1138541.01866,853167.579467,575519.236203,367853.368693,220743.180585,74428.109195
WSC-NL,URB,WEEKEND,100-300,169.7811,10.0,10794207.9942,40612.8494384,19084.1930472,0.0,52722.0574483,142907.61715,300920.473727,372845.423448,866732.679647,547550.594657,662034.53253,1148300.24642,752818.459384,528817.98792,813863.842097,504966.718286,890410.815598,459592.290119,672853.428537,749005.223603,686290.055254,393270.726272,105760.123613,81274.5103449,1573.14566318
WSC-TX,RUR,WEEKDAY,0-2,0.913883521043,3374.0,417751261.524,260706.475706,1856.36737324,11519.5511906,336659.464885,893209.128706,3464456.90314,10936157.9197,27219608.4855,25167887.9692,26049868.8097,29741675.2423,41869463.7315,46936988.8674,34291053.7355,28067197.0698,36753853.3086,37121723.0966,25756245.6397,18467356.1763,10861843.051,8039680.28823,3159517.71476,1512669.90937,830062.617834
WSC-TX,RUR,WEEKDAY,2-5,3.42516078162,2917.0,366519959.117,215705.662255,329053.531139,192290.820939,87144.1942924,1230648.62244,2983062.66807,12236575.4972,33396406.4755,18910696.126,26199453.1851,23454851.2308,25842345.1269,28489769.7318,24050689.472,28791941.9035,34179127.2111,31453333.3824,29331034.6607,21012001.0619,10388437.4694,7397329.97403,3531909.83171,2022778.73861,793372.539182
WSC-TX,RUR,WEEKDAY,5-10,7.25981067181,3111.0,392813033.222,443701.008103,389198.465696,108572.116712,58899.9722271,2744710.9153,6808190.26143,17972366.2597,43451934.3549,24513336.3822,25000078.0683,21990620.5315,26915960.5541,25302169.0482,23578857.9898,26384326.8574,32163720.0023,39748393.0737,30706553.6635,17822951.8884,12514163.1877,6236697.19406,5299752.21018,1755928.55524,901950.661369
WSC-TX,RUR,WEEKDAY,10-20,14.086265188,3111.0,397545913.111,1565170.21288,152465.587779,348785.151744,299671.539817,4546785.65097,15041879.0472,26761184.8784,40368722.1435,25538468.13,19812383.4108,21240098.8183,21012649.0267,20780639.4382,20407297.9594,29217962.8068,35740041.3894,38037727.2742,33934406.0688,14952575.5948,9465981.75739,8328525.65411,4693239.60248,2961348.47725,2337903.49015
WSC-TX,RUR,WEEKDAY,20-30,24.3858197628,1265.0,160794723.358,1040164.12444,111477.635309,425424.036254,387127.879542,3221065.86715,7636303.88098,15526042.7054,14317401.6533,8467930.2749,8145161.10661,7886193.64798,6918383.53519,8046000.6497,10095844.676,9284121.15457,15125026.6438,16515074.7664,14210814.6787,4576650.27218,2683963.62734,1780033.58638,1532180.03254,1012692.01645,1849644.90706
WSC-TX,RUR,WEEKDAY,30-50,38.1190345946,925.0,125325826.725,111032.283202,35030.1275312,62019.7262713,1068668.62737,4290022.86586,10910732.9919,13460705.6757,10148374.6891,6673539.47696,6506929.36665,4583321.13419,5092840.62315,5168320.7162,7341593.08019,7793091.40638,8532221.77691,14674919.595,8247052.82277,3685762.91972,2020150.5308,1679363.68597,2025395.29339,1014545.15795,200192.151832
WSC-TX,RUR,WEEKDAY,50-100,65.6893830986,355.0,48637270.3857,36290.7041325,104979.342982,62413.6219689,90336.9825638,1755112.74936,2309717.78888,4471172.32968,2385400.04151,2602182.85755,3118389.65395,1682324.64765,4574759.71195,2378060.61329,2766295.06318,3285273.71183,4336445.09372,6242510.63257,3233357.18326,1629149.71133,723330.100868,195343.118079,185401.870453,283236.054372,185786.800586
WSC-TX,RUR,WEEKDAY,100-300,171.68405,140.0,17050054.0263,0.0,611078.515376,0.0,43928.9202862,614807.522939,495988.07181,1429605.30446,1004538.64238,1125449.72064,1539094.99872,899620.533746,1314329.34007,1825804.56024,1826154.19891,1173520.36473,1088579.69601,458956.255519,1111975.59048,290190.288734,41955.3608763,96461.9346658,29077.3032616,28936.9024445,0.0
WSC-TX,RUR,WEEKEND,0-2,0.970120921305,521.0,151608492.605,14581.215259,392535.606662,1940.31843464,0.0,346475.320616,863133.93543,1552264.86943,3798830.45302,8028215.9209,13202399.9033,13712608.9503,16493673.4109,13711400.2977,13318185.7388,12511776.2157,10074500.3039,7632597.95895,7214469.93395,10839550.6146,8396888.63602,4466061.34775,2152938.5495,1756563.3124,1126899.79145
WSC-TX,RUR,WEEKEND,2-5,3.46292366412,524.0,137714738.31,882277.131862,195092.324525,0.0,187222.804848,274406.590946,500383.732371,2690124.69509,4849989.86754,9159400.52456,11087881.4343,9818802.7147,10210470.5128,12602566.6445,10333948.3002,8314530.45578,9105710.01594,7542078.78173,10042536.3039,10159278.8762,8370123.66727,4822418.09664,4280752.54977,1357693.2258,927049.058684
WSC-TX,RUR,WEEKEND,5-10,7.29061935484,620.0,165527657.433,611364.956635,232880.358283,14533.1970837,5355.69953986,95311.2663275,1730666.21228,2614642.76885,5878949.65918,11178924.5366,13274513.2825,11932121.5563,15932761.177,15292409.9899,11359474.9871,9326799.49242,12328387.4643,9436946.92664,10645581.4726,11114490.4663,8720487.96004,4741583.98184,4312312.29578,2440640.92766,2306516.79766
WSC-TX,RUR,WEEKEND,10-20,14.1133610108,554.0,163491942.333,912589.407268,202452.873985,157225.332149,608645.066764,1251801.9584,1836824.16792,2773610.01961,5259284.10233,9993336.54838,11826059.9348,12825841.454,10784385.5986,13618869.6161,13010593.7144,12337742.52,10800457.1021,9332564.37306,9054633.36895,11789781.0833,7013357.61413,5803517.76369,7054753.66715,3873794.02367,1369821.02221
WSC-TX,RUR,WEEKEND,20-30,24.2855340314,191.0,52122069.8282,20061.4479129,34917.3517375,8203.48226442,29904.0845884,518164.004754,377897.018079,1517641.51618,1930615.00523,2184454.56044,3051951.96407,3930220.21435,4164303.37159,2507349.54606,3201597.20302,3809840.25987,2903028.39904,5627837.77681,3900749.59034,4083138.77122,1970575.03555,2957136.1492,1824952.67887,1182677.46561,384852.931395
WSC-TX,RUR,WEEKEND,30-50,37.7189710145,138.0,38966996.5638,22565.8706484,93187.1783293,5719.19188536,0.0,194492.23532,1576740.69793,808908.404147,1565218.32644,2643723.2859,2055061.194,3386817.07636,3062472.43674,2548102.42695,2968846.8077,2459903.40143,1924584.03113,2726654.14309,1762355.68527,3981288.52682,2975164.68705,1153240.57786,530637.277086,359295.161624,162017.940077
WSC-TX,RUR,WEEKEND,50-100,64.5971052632,57.0,17736698.3573,342750.840947,15401.7580309,0.0,0.0,123359.657682,139670.867735,309377.36877,1078922.98461,1294964.9198,2096168.10425,1446182.28239,842134.301787,635958.863188,1347490.33383,1068534.73556,1162132.21768,817441.184827,887911.703358,1422662.69107,1290692.20367,359021.63553,809932.924309,230658.605249,15328.1730432
WSC-TX,RUR,WEEKEND,100-300,180.607925,40.0,13251921.177,51414.9324441,0.0,0.0,64141.3874385,26814.550448,96470.9382533,283018.679391,352580.148199,993171.751799,1110799.94308,1105167.49217,677468.167013,2672511.92409,402650.242253,1256245.42065,1053095.82778,1275829.78212,378018.493286,263898.834984,550480.158509,572911.154152,42123.4281307,5595.99896008,17511.9218586
WSC-TX,URB,WEEKDAY,0-2,1.11719439984,25535.0,3461134465.12,4541563.99971,2018322.81308,611234.868103,2098615.6465,10680863.8646,34722326.1801,103834570.591,279685943.474,249245836.516,208774567.293,229364245.068,276548089.697,292095280.435,256849870.389,262910554.525,291635445.397,265858936.428,255886139.195,169498604.307,107645145.766,80683444.174,46102037.2162,20954222.1155,8888605.16163
WSC-TX,URB,WEEKDAY,2-5,3.27837268483,26132.0,3397812650.37,6066303.34609,2796504.20981,1013161.68382,753613.977635,11841117.8996,50794031.661,129022929.728,288020734.154,228211101.629,201770815.926,197990535.02,242683865.281,250023253.979,222785942.498,259236767.248,258904880.613,304445136.783,271483798.062,178059318.753,122870965.247,84758865.3107,47692975.862,28760939.8002,7825091.69699
WSC-TX,URB,WEEKDAY,5-10,7.1086311717,16284.0,2170668618.64,7606661.2504,2823618.66657,2085261.57714,1009432.7296,18055629.6183,48630211.1552,113446083.437,210693698.209,152745813.856,120454198.143,114327835.076,120612545.414,127530722.414,125329752.992,147169207.225,179211178.496,202751752.161,183934542.634,100678365.741,66326924.595,53049788.0827,38394962.9485,23489743.0118,10310689.2056
WSC-TX,URB,WEEKDAY,10-20,14.1993801541,12587.0,1711586217.96,2706698.58395,2646384.80912,2118193.022,987268.622425,22380990.3114,55967194.6831,146790918.389,180786048.105,123566509.035,78877188.1741,67440276.2215,80062770.6297,78451129.6398,84869954.2032,110534793.564,145746734.334,178990249.572,138821442.21,70740096.7802,47234563.2137,35519567.9123,27020062.234,21384059.2959,7943124.41247
WSC-TX,URB,WEEKDAY,20-30,24.1680303354,4681.0,626402710.949,1456180.88555,1308446.09614,320904.890398,674614.701545,15353261.1818,34389849.9446,62860011.1351,69834261.7821,37605550.4747,19863412.1708,20243457.0691,20228783.6786,24422401.5611,24334795.8363,33654204.4767,58688619.3213,72252863.9363,53357763.6764,24186123.3199,18319001.1762,12847267.2646,9283859.63519,7618731.42233,3298345.31249
WSC-TX,URB,WEEKDAY,30-50,36.8661266786,2234.0,291419962.138,1053259.55003,1912885.56921,220122.570678,334279.613601,9351335.52814,17862624.417,27855606.3882,22188145.2985,17420884.1509,10561650.9985,13408320.0,9906625.15115,11568007.6157,15516716.8106,19167984.5216,23492906.477,32728570.7637,26060786.9664,10571113.5735,6254049.50426,4657006.11386,4725654.83734,3067664.76711,1533760.95111
WSC-TX,URB,WEEKDAY,50-100,68.1911148825,766.0,98631216.6298,301013.986357,143165.424908,140845.308759,253311.921895,3462626.07303,6049827.76962,7184411.38455,7204833.46547,6336291.22463,5076903.30838,5293151.20467,6113595.17225,6332764.09737,6961199.55778,5605174.94977,7771163.93454,8770150.85043,6894981.77207,2951519.79923,2349079.2251,984618.127706,709184.311109,1384836.24563,356567.514546
WSC-TX,URB,WEEKDAY,100-300,169.951510121,494.0,66584546.1553,1547.2992807,132717.428787,0.0,67140.917947,2048892.16405,3071012.3703,3029924.59937,3917371.49462,3954644.60537,6800417.5718,6350813.30215,6180006.96107,5209423.04866,4034317.67027,4478921.67566,4678589.50923,6025750.18149,2370244.10537,1404919.52455,676541.001276,1112107.23286,512797.949259,486030.533876,40415.0080562
WSC-TX,URB,WEEKEND,0-2,1.1082204876,4676.0,1318497953.03,3170890.28219,3023819.01605,1227510.2369,447115.173662,2156159.3766,5367278.83082,17982164.5738,38720679.1915,71645137.0298,92857966.2282,116667844.236,113120410.744,116679423.312,103429193.035,88405155.1819,85745622.2905,83899512.0687,82944924.8114,101141071.03,71851083.0806,50535603.6961,38342440.4751,19200367.8336,9936581.29572
WSC-TX,URB,WEEKEND,2-5,3.29675220545,5101.0,1360489665.23,3453633.14021,3823457.52459,360617.049911,153510.756402,3685238.00833,8065812.15304,17137888.813,37082663.8054,67499727.7744,97669341.9866,111055755.212,118610912.537,114353486.309,111047212.563,97812579.789,86967338.2057,80910658.7372,88099505.281,108341335.605,75124806.8351,49987633.6301,41145020.977,26350757.2279,11750771.3096
WSC-TX,URB,WEEKEND,5-10,7.08234076326,2961.0,802650867.695,4918491.22177,1085652.30342,1050892.77319,1087733.72328,3036168.65347,6612881.21151,12027621.6755,26849385.7864,38464551.412,54864484.219,59155261.7441,59752415.7632,65807242.6479,57414351.6039,61523043.9095,52696125.4076,53016249.5494,52855705.9551,62515137.4758,44983776.5534,33729534.083,23271553.056,17370974.934,8561632.03267
WSC-TX,URB,WEEKEND,10-20,14.0841129503,2054.0,549113866.683,4080326.13919,2605238.55879,2011486.58569,273115.146909,3719064.67706,7640113.34832,12837644.2726,16921067.5314,27212418.8425,29588309.8335,33243041.0704,30029545.3154,44210260.1626,34011460.6875,36727240.4327,36175093.2814,42004311.5755,39702767.9655,45529485.2715,31374866.2803,23710703.9882,19502386.6231,18960842.2477,7043076.84518
WSC-TX,URB,WEEKEND,20-30,24.0102743823,769.0,215359652.25,1270782.9155,709825.393962,111049.750758,677901.720275,1750985.35629,4811420.51201,7744641.45164,10400217.8716,7889248.0851,13998570.1418,11175035.4717,12311693.3386,15781410.0086,11939461.4607,13857498.2544,16589782.8078,16095224.2262,15011214.984,15167303.0438,11026806.5192,8163770.9426,8563766.12661,5606022.77305,4706019.09398
WSC-TX,URB,WEEKEND,30-50,37.7239876847,406.0,111417648.074,217780.434179,613194.954553,290513.228745,42359.4745572,1604511.26139,2904267.77874,3939048.43288,3594584.40439,5725160.08196,4319799.01787,5281064.76337,7549693.7048,8744237.767,7552937.56157,8670479.59116,10641812.5288,7195973.00539,7660530.36455,8318619.61159,3911022.1563,3989160.31925,3060818.71152,4157799.55911,1432279.36031
WSC-TX,URB,WEEKEND,50-100,71.862093617,235.0,73510583.7432,292976.578105,317810.145477,0.0,0.0,2513212.26159,1213335.91596,1780669.46611,1810455.28443,3794192.70419,6295011.70626,5530035.26642,4402444.04859,4959432.6174,4361460.30447,2721618.78297,5362147.06567,6240269.32806,5810287.37421,5676478.60242,4253678.54977,2869393.87869,1834024.19587,1100569.87029,371079.796282
WSC-TX,URB,WEEKEND,100-300,163.45863871,155.0,50355611.5947,189461.317882,89028.8767084,0.0,245951.481458,666672.391989,1403811.60934,1739345.70634,4043358.64162,2554355.5477,3088429.81349,5356887.80816,3511942.14179,2466966.84169,3796722.4224,2355699.2739,4153818.53065,2144024.91277,3138900.59611,3494153.17385,3201583.24559,1834630.93859,493377.162058,379150.344118,7338.81652451
